timestamp,status,value
2025-06-08T14:41:25.446044,Dik Durma,172.76
2025-06-08T14:41:25.487428,Dik Durma,172.71
2025-06-08T14:41:25.537381,Dik Durma,172.78
2025-06-08T14:41:25.569197,Dik Durma,172.82
2025-06-08T14:41:25.601466,Dik Durma,172.81
2025-06-08T14:41:25.646337,Dik Durma,172.79
2025-06-08T14:41:25.698060,Dik Durma,172.84
2025-06-08T14:41:25.728734,Dik Durma,172.84
2025-06-08T14:41:25.761552,Dik Durma,172.81
2025-06-08T14:41:25.794584,Dik Durma,172.76
2025-06-08T14:41:25.819183,Dik Durma,172.74
2025-06-08T14:41:25.858216,Dik Durma,172.74
2025-06-08T14:41:25.881358,Dik Durma,172.75
2025-06-08T14:41:25.920372,Dik Durma,172.76
2025-06-08T14:41:25.944422,Dik Durma,172.75
2025-06-08T14:41:25.982042,Dik Durma,172.78
2025-06-08T14:41:26.006539,Dik Durma,172.82
2025-06-08T14:41:26.051365,Dik Durma,172.65
2025-06-08T14:41:26.109569,Dik Durma,172.97
2025-06-08T14:41:26.162704,Dik Durma,173.23
2025-06-08T14:41:26.193250,Dik Durma,173.08
2025-06-08T14:41:26.225370,Dik Durma,173.07
2025-06-08T14:41:26.255801,Dik Durma,173.02
2025-06-08T14:41:26.289341,Dik Durma,172.93
2025-06-08T14:41:26.320623,Dik Durma,172.82
2025-06-08T14:41:26.354155,Dik Durma,172.75
2025-06-08T14:41:26.385336,Dik Durma,172.58
2025-06-08T14:41:26.418550,Dik Durma,172.63
2025-06-08T14:41:26.444065,Dik Durma,172.83
2025-06-08T14:41:26.475280,Dik Durma,172.36
2025-06-08T14:41:26.507198,Dik Durma,171.95
2025-06-08T14:41:28.308818,Omuz hizası bozuk,24.16
