timestamp,status,value
2025-06-22T14:39:02.654602,Omuz hizası bozuk,28.90
2025-06-22T14:39:04.477195,Omuz hizası bozuk,27.91
2025-06-22T14:39:06.343297,Omuz hizası bozuk,27.01
