timestamp,status,value
2025-06-22T15:16:33.972278,Dik Durma,174.18
2025-06-22T15:16:34.020424,Dik Durma,173.99
2025-06-22T15:16:34.066444,Dik Durma,173.70
2025-06-22T15:16:34.112951,Dik Durma,173.32
2025-06-22T15:16:34.161951,Dik Durma,173.28
2025-06-22T15:16:34.190480,Dik Durma,173.35
2025-06-22T15:16:34.240959,Dik Durma,173.04
2025-06-22T15:16:34.268968,Dik Durma,173.04
2025-06-22T15:16:34.317538,Dik Durma,172.86
2025-06-22T15:16:34.365547,Dik Durma,172.88
2025-06-22T15:16:34.393342,Dik Durma,173.03
2025-06-22T15:16:34.427393,Dik Durma,173.08
2025-06-22T15:16:34.456387,Dik Durma,172.99
2025-06-22T15:16:34.505899,Dik Durma,172.83
2025-06-22T15:16:34.533899,Dik Durma,172.97
2025-06-22T15:16:34.567908,Dik Durma,173.62
2025-06-22T15:16:34.617415,Dik Durma,174.29
2025-06-22T15:16:34.648314,Dik Durma,174.29
2025-06-22T15:16:34.674367,Dik Durma,174.34
2025-06-22T15:16:34.712390,Dik Durma,174.40
2025-06-22T15:16:34.743390,Dik Durma,174.43
2025-06-22T15:16:34.774398,Dik Durma,174.43
2025-06-22T15:16:34.803657,Dik Durma,174.33
2025-06-22T15:16:34.839657,Dik Durma,174.37
2025-06-22T15:16:34.870680,Dik Durma,174.31
2025-06-22T15:16:34.900240,Dik Durma,174.32
2025-06-22T15:16:34.933246,Dik Durma,174.27
2025-06-22T15:16:34.968767,Dik Durma,174.19
2025-06-22T15:16:35.025274,Dik Durma,174.01
2025-06-22T15:16:35.087750,Dik Durma,174.08
2025-06-22T15:16:35.113748,Dik Durma,174.46
2025-06-22T15:16:35.142748,Dik Durma,174.77
2025-06-22T15:16:35.181297,Dik Durma,174.91
2025-06-22T15:16:35.207299,Dik Durma,174.87
2025-06-22T15:16:35.243298,Dik Durma,174.89
2025-06-22T15:16:35.270308,Dik Durma,174.79
2025-06-22T15:16:35.306038,Dik Durma,174.76
2025-06-22T15:16:35.368575,Dik Durma,174.65
2025-06-22T15:16:35.393597,Dik Durma,174.55
2025-06-22T15:16:35.429602,Dik Durma,174.64
2025-06-22T15:16:35.456656,Dik Durma,174.60
2025-06-22T15:16:35.490049,Dik Durma,174.70
2025-06-22T15:16:35.516279,Dik Durma,174.41
2025-06-22T15:16:35.554281,Dik Durma,174.41
2025-06-22T15:16:35.579292,Dik Durma,174.17
2025-06-22T15:16:35.615819,Dik Durma,173.75
2025-06-22T15:16:35.641812,Dik Durma,173.67
2025-06-22T15:16:35.677820,Dik Durma,173.76
2025-06-22T15:16:35.727331,Dik Durma,173.69
2025-06-22T15:16:35.753332,Dik Durma,173.74
2025-06-22T15:16:35.789438,Dik Durma,173.69
2025-06-22T15:16:35.816438,Dik Durma,173.64
2025-06-22T15:16:35.851438,Dik Durma,173.61
2025-06-22T15:16:35.877950,Dik Durma,173.60
2025-06-22T15:16:35.913470,Dik Durma,173.57
2025-06-22T15:16:35.940987,Dik Durma,173.80
2025-06-22T15:16:35.975391,Dik Durma,174.00
2025-06-22T15:16:36.007856,Dik Durma,173.73
2025-06-22T15:16:36.033865,Dik Durma,173.39
2025-06-22T15:16:36.069877,Dik Durma,173.36
2025-06-22T15:16:36.094390,Dik Durma,173.30
2025-06-22T15:16:36.131408,Dik Durma,173.35
2025-06-22T15:16:36.157647,Dik Durma,173.47
2025-06-22T15:16:36.193158,Dik Durma,173.77
2025-06-22T15:16:36.221157,Dik Durma,173.91
2025-06-22T15:16:36.272862,Dik Durma,173.88
2025-06-22T15:16:36.300378,Dik Durma,174.19
2025-06-22T15:16:36.335573,Dik Durma,174.55
2025-06-22T15:16:36.361629,Dik Durma,174.56
2025-06-22T15:16:36.397420,Dik Durma,174.53
2025-06-22T15:16:36.423439,Dik Durma,174.29
2025-06-22T15:16:36.458983,Dik Durma,174.32
2025-06-22T15:16:36.504502,Dik Durma,174.58
2025-06-22T15:16:36.551714,Dik Durma,174.54
2025-06-22T15:16:36.598258,Dik Durma,174.50
2025-06-22T15:16:36.645801,Dik Durma,174.49
2025-06-22T15:16:36.693326,Dik Durma,174.47
2025-06-22T15:16:36.739324,Dik Durma,174.43
2025-06-22T15:16:36.785842,Dik Durma,174.25
2025-06-22T15:16:36.833620,Dik Durma,174.14
2025-06-22T15:16:36.882689,Dik Durma,174.03
2025-06-22T15:16:36.908695,Dik Durma,173.93
2025-06-22T15:16:36.944217,Dik Durma,173.99
2025-06-22T15:16:36.970908,Dik Durma,173.89
2025-06-22T15:16:37.006415,Dik Durma,173.87
2025-06-22T15:16:37.032416,Dik Durma,173.80
2025-06-22T15:16:37.069608,Dik Durma,173.72
2025-06-22T15:16:37.093950,Dik Durma,173.67
2025-06-22T15:16:37.131950,Dik Durma,173.67
